id,lang,text,label
4017,hi,भय आज मठ उजड गय और मन धख ख गय आज त ऐस लग क उसक बत स ऐस लग रह थ क जस अब सबक भड म जकर एक तरफ कर दन चहए अब सब सथ बठग और चपचप वपस आ जएग अब सब य दखग,NOT
4018,hi,जब बगल म कम हन थ त लग जबरदसत करत थ अब जब कम ह रह ह त कह रह ह क बगल जलत समय समसय क धयन रखन चहए य फर हम सरफ हदओ क बवकफ बन रह ह,NOT
4019,hi,कगरस म रहकर चटकरत करन क तमहर औकत नह ह कल भ तम ऐस नह कर पए थ और अब तम कगरस म सरफ एटनयमन और मर करण ह रहग,HOF
4020,hi,नयय क आवज क मजबत कर एक बर फर लख शहबददन क लए नयय,NOT
4021,hi,अगर आप शहबददन क सथ ह त इस टवट क रटवट कर और इस हशटग पर टवट कर जसटस फर शहबददन,NOT
4022,hi,लकन यह जयद दन तक नह चलग शहबददन क नयय मलग,NOT
4023,hi,बगल जलन आज खतम नह हआ ह यह परवतत अनय सथन और जगल क लग तक फलग अब जल सरकषण पर कड रख अपनकर नरणय लन हग अनयथ वशवस ख जएग सभ क मजबत सरकर पर भरस करन हग और बगल जलन समपत ह जएग,HOF
4024,hi,बगल पशचम बगल म टएमस गरह क कदरय मतर व मरलधरन पर हमल बगल जलत हई ममत बनरज पशचम बगल,NOT
4025,hi,ऐस लगत ह क आज जयदतर लग खतर म नह ह बगल जल रह ह बगल हस रषटरपत शसन बगल बगल दग,NOT
4026,hi,हद मर रह ह हदओ क जवन मयन रखत ह कपय धयन द परधनमतर नरदर मद करनसकडववइनइडय मद न आपद बन द इसतफ द मद भजप आरएसएस झठ ह मन 2 सल पहल चतवन द थ आरएसएस आतकवदय क सरदर पटल न नजरअदज कय शर नह भदय पल लय भकत मत क सदगर,NOT
4027,hi,महदय हम सब आपक वचर समझ गए लकन आप एक आदम ह ज एक आदम ह और आपन एक आदम क हतय कर द ह ज,HOF
4028,hi,बगल जल रह रषटरपत ज बगल सभल,NOT
4029,hi,अजत ज अब बस कर मर भ हसब ह गय ह लखन क आग म सरफ जहद हआ और पस हम दय गय ज हमर हक ह भजप क अलव कई भजपई और समजक परटय न आज तक बगल जलन पर आवज नह उठई,NOT
4030,hi,सपर सपरडर मद मद भरत क लए आपद इसतफ मद इसतफ पएम मद वकसन पजकरण कउइनरजसटरशन परकर धयन द पएमनरदर मद कसन क मद क धबपटक,NOT
4031,hi,असर क शरगर लग क कस कम क नह ह और शयद उन लग क लए भ नह ज बहत स चज करन क कशश कर रह ह व लग क सपतत ह बगल जल रह ह बगल हस,NOT
